Year,Month,AirlineCode,AirportCode,TotalFlights,FlightsDelayedOver15Min,CarrierDelayCount,WeatherDelayCount,NASDelayCount,SecurityDelayCount,LateAircraftDelayCount,CancelledFlights,DivertedFlights,ArrivalDelayMinutes,Delayed
2022,7,2,254,56.0,7.0,3.34,0.0,2.66,0.0,1.0,0.0,0.0,248.0,1
2022,7,2,256,247.0,43.0,9.83,0.0,26.65,0.0,6.51,0.0,0.0,2302.0,1
2022,7,2,258,31.0,8.0,3.09,0.0,3.05,0.0,1.86,0.0,0.0,208.0,1
2022,7,2,259,31.0,5.0,1.7,0.0,2.3,0.0,1.0,0.0,0.0,119.0,1
2022,7,2,260,62.0,10.0,1.98,1.87,2.95,0.0,3.2,0.0,1.0,476.0,1
2022,7,2,261,89.0,17.0,6.91,0.0,3.52,0.0,6.57,0.0,0.0,633.0,1
2022,7,2,262,286.0,44.0,19.95,0.69,18.49,0.0,4.87,0.0,1.0,1815.0,1
2022,7,2,266,62.0,8.0,1.86,0.23,2.4,0.0,3.51,1.0,1.0,321.0,1
2022,7,2,268,36.0,4.0,0.0,0.84,2.36,0.0,0.8,0.0,0.0,279.0,1
2022,7,2,272,1126.0,196.0,49.1,6.8,52.54,1.35,86.21,4.0,1.0,9619.0,1
2022,7,2,276,62.0,6.0,2.95,0.0,1.14,0.0,1.91,0.0,0.0,346.0,1
2022,7,2,277,310.0,62.0,19.13,0.0,34.47,0.7,7.7,0.0,2.0,2770.0,1
2022,7,2,283,62.0,11.0,5.09,0.0,0.69,0.0,5.22,0.0,0.0,454.0,1
2022,7,2,290,61.0,6.0,1.0,0.0,2.41,0.0,2.59,0.0,0.0,148.0,1
2022,7,2,292,26.0,3.0,1.54,0.0,0.72,0.0,0.75,0.0,0.0,112.0,1
2022,7,2,301,61.0,9.0,4.5,0.0,2.93,0.0,1.58,0.0,0.0,563.0,1
2022,7,2,307,61.0,16.0,8.24,0.0,3.06,0.0,4.7,0.0,0.0,650.0,1
2022,7,2,312,10.0,2.0,1.37,0.0,0.01,0.0,0.62,0.0,0.0,164.0,1
2022,7,2,314,713.0,114.0,20.47,1.26,37.78,0.0,54.5,2.0,0.0,5466.0,1
2022,7,2,315,31.0,14.0,2.18,0.0,6.53,0.0,5.28,0.0,0.0,464.0,1
2022,7,2,320,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,1
2022,7,2,324,6521.0,1086.0,300.98,35.65,390.66,9.65,349.06,30.0,12.0,54557.0,1
2022,7,2,326,1040.0,246.0,56.6,4.97,115.31,1.77,67.36,10.0,0.0,14293.0,1
2022,7,2,332,155.0,39.0,8.73,1.76,8.01,0.0,20.5,5.0,3.0,1544.0,1
2022,7,2,333,289.0,42.0,15.78,0.54,6.81,1.0,17.87,0.0,0.0,1954.0,1
2022,7,2,336,114.0,31.0,10.96,0.0,11.7,0.0,8.34,0.0,1.0,1277.0,1
2022,7,2,338,168.0,39.0,17.3,0.0,9.31,0.0,12.39,1.0,0.0,1649.0,1
2022,7,2,340,289.0,53.0,16.81,0.0,23.57,0.0,12.62,1.0,0.0,2258.0,1
2022,7,2,346,61.0,9.0,4.81,0.0,0.58,0.0,3.6,1.0,0.0,623.0,1
2022,7,2,358,45.0,9.0,4.45,0.44,3.03,0.0,1.08,0.0,0.0,249.0,1
2022,7,2,362,31.0,6.0,2.42,0.0,1.25,0.0,2.33,0.0,0.0,360.0,1
2022,7,2,375,61.0,12.0,4.55,0.0,4.13,0.0,3.32,0.0,0.0,320.0,1
2022,7,2,379,62.0,8.0,0.0,0.0,1.78,0.93,5.28,0.0,1.0,272.0,1
2022,7,3,2,31.0,14.0,7.54,0.86,3.81,0.0,1.8,0.0,0.0,886.0,1
2022,7,3,5,215.0,49.0,19.22,5.63,13.13,0.0,11.02,5.0,2.0,3332.0,1
2022,7,3,14,62.0,18.0,10.0,1.59,3.34,0.0,3.08,0.0,0.0,1444.0,1
2022,7,3,23,149.0,75.0,45.73,0.38,15.45,0.4,13.03,2.0,0.0,6697.0,1
2022,7,3,26,93.0,46.0,24.28,0.4,6.81,0.0,14.51,2.0,0.0,2922.0,1
2022,7,3,27,25.0,8.0,4.91,0.0,2.1,0.0,0.99,0.0,0.0,203.0,1
2022,7,3,31,146.0,49.0,21.52,3.49,11.03,0.5,12.45,0.0,1.0,3078.0,1
2022,7,3,47,191.0,65.0,35.48,1.34,13.51,0.0,14.67,6.0,0.0,4004.0,1
2022,7,3,49,3819.0,961.0,366.95,26.22,216.65,2.11,349.06,68.0,2.0,77806.0,1
2022,7,3,52,75.0,44.0,24.13,2.36,1.92,0.96,14.62,1.0,1.0,3823.0,1
2022,7,3,58,62.0,19.0,11.08,0.48,2.1,0.0,5.34,1.0,0.0,1978.0,1
2022,7,3,59,184.0,61.0,34.7,4.61,9.07,0.61,12.02,1.0,0.0,4796.0,1
2022,7,3,60,31.0,3.0,1.76,0.0,0.4,0.0,0.84,0.0,0.0,173.0,1
2022,7,3,61,68.0,13.0,4.87,0.0,3.59,0.0,4.53,0.0,0.0,680.0,1
2022,7,3,62,22.0,4.0,1.11,0.0,1.89,0.0,1.0,0.0,0.0,115.0,1
2022,7,3,71,245.0,91.0,49.71,3.06,17.22,0.14,20.87,9.0,2.0,6927.0,1
2022,7,3,75,87.0,21.0,11.39,0.0,6.11,0.0,3.5,1.0,0.0,1230.0,1
2022,7,3,77,62.0,19.0,7.37,0.0,6.26,0.0,5.37,1.0,2.0,1295.0,1
2022,7,3,96,910.0,194.0,78.98,16.13,63.89,0.44,34.57,10.0,11.0,16238.0,1
2022,7,3,99,181.0,67.0,33.8,1.83,17.56,0.0,13.81,3.0,2.0,5436.0,1
2022,7,3,100,62.0,24.0,15.34,0.0,3.79,0.0,4.87,1.0,0.0,1830.0,1
2022,7,3,108,124.0,37.0,21.47,0.63,7.79,0.0,7.11,1.0,0.0,2938.0,1
2022,7,3,123,542.0,170.0,74.48,4.29,49.02,1.04,41.17,10.0,3.0,13494.0,1
2022,7,3,131,1356.0,429.0,211.02,11.18,74.94,0.47,131.4,17.0,7.0,35218.0,1
2022,7,3,165,434.0,109.0,36.9,6.11,27.42,0.75,37.82,10.0,2.0,8584.0,1
2022,7,3,170,31.0,9.0,5.46,0.38,0.09,0.0,3.06,0.0,0.0,1077.0,1
2022,7,3,174,62.0,10.0,6.68,0.0,2.44,0.0,0.88,0.0,0.0,697.0,1
2022,7,3,190,283.0,111.0,52.53,0.81,29.2,0.0,28.46,10.0,2.0,10312.0,1
2022,7,3,191,4064.0,1349.0,442.29,31.36,344.49,4.94,525.91,96.0,15.0,114603.0,1
2022,7,3,200,275.0,86.0,40.55,0.39,36.12,0.0,8.93,4.0,2.0,5249.0,1
2022,7,3,202,921.0,260.0,112.95,2.64,76.18,0.0,68.23,10.0,4.0,15914.0,1
2022,7,3,211,1349.0,424.0,122.05,16.82,174.19,0.04,110.9,57.0,15.0,36335.0,1
2022,7,3,223,62.0,9.0,6.26,0.39,1.82,0.0,0.53,1.0,0.0,1604.0,1
2022,7,3,224,1345.0,488.0,214.22,6.81,111.25,0.86,154.87,17.0,10.0,39352.0,1
2022,7,3,235,212.0,67.0,38.52,2.02,12.41,0.0,14.05,2.0,2.0,5681.0,1
2022,7,3,236,62.0,8.0,5.83,0.47,0.87,0.0,0.83,1.0,0.0,1057.0,1
2022,7,3,248,93.0,44.0,22.29,0.74,10.83,0.0,10.14,2.0,0.0,3253.0,1
2022,7,3,249,149.0,53.0,30.85,1.67,8.51,0.0,11.98,2.0,0.0,4114.0,1
2022,7,3,251,127.0,35.0,22.46,1.0,3.63,0.0,7.91,2.0,0.0,2514.0,1
2022,7,3,261,31.0,6.0,3.92,1.0,1.02,0.0,0.06,1.0,0.0,324.0,1
2022,7,3,262,93.0,20.0,8.27,1.0,7.62,0.0,3.11,3.0,1.0,1422.0,1
2022,7,3,264,93.0,23.0,13.18,1.15,2.66,0.0,6.0,5.0,0.0,2089.0,1
2022,7,3,271,450.0,148.0,59.78,5.99,44.54,0.95,36.75,11.0,0.0,11682.0,1
2022,7,3,272,62.0,30.0,14.69,0.52,10.22,0.0,4.58,0.0,0.0,1786.0,1
2022,7,3,276,109.0,16.0,12.83,0.0,0.63,0.0,2.54,1.0,0.0,1010.0,1
2022,7,3,277,124.0,45.0,23.11,0.0,13.77,0.0,8.12,0.0,6.0,2466.0,1
2022,7,3,283,114.0,17.0,9.56,0.0,3.39,0.0,4.04,0.0,1.0,1047.0,1
2022,7,3,289,62.0,29.0,17.58,1.89,2.75,0.0,6.78,0.0,1.0,2200.0,1
2022,7,3,295,62.0,12.0,1.98,0.58,3.13,1.15,5.17,0.0,0.0,1150.0,1
2022,7,3,297,81.0,20.0,14.32,0.94,1.16,0.0,3.58,3.0,0.0,1765.0,1
2022,7,3,301,238.0,107.0,63.13,1.37,17.8,1.47,23.23,7.0,3.0,7849.0,1
2022,7,3,304,168.0,39.0,20.98,0.0,8.59,0.0,9.44,1.0,0.0,2446.0,1
2022,7,3,307,49.0,17.0,10.3,0.0,1.23,0.0,5.47,0.0,0.0,1294.0,1
2022,7,3,309,62.0,23.0,12.4,0.0,6.11,0.0,4.49,0.0,0.0,1935.0,1
2022,7,3,312,288.0,65.0,29.85,0.2,23.93,2.0,9.02,5.0,4.0,3993.0,1
2022,7,3,314,168.0,32.0,21.83,1.87,5.1,0.0,3.21,0.0,0.0,2017.0,1
2022,7,3,315,62.0,13.0,8.55,0.0,2.66,0.0,1.79,0.0,0.0,1304.0,1
2022,7,3,316,150.0,50.0,22.69,0.73,17.45,0.0,9.13,6.0,0.0,4038.0,1
2022,7,3,324,119.0,50.0,21.32,0.56,24.24,0.0,3.88,0.0,0.0,3288.0,1
2022,7,3,326,461.0,85.0,53.36,3.91,17.16,0.0,10.56,2.0,1.0,5246.0,1
2022,7,3,333,31.0,11.0,8.76,0.0,1.34,0.0,0.9,0.0,0.0,682.0,1
2022,7,3,335,777.0,262.0,139.51,13.15,40.61,5.46,63.27,7.0,1.0,20624.0,1
2022,7,3,336,209.0,58.0,33.76,1.38,11.77,0.0,11.09,1.0,1.0,3124.0,1
2022,7,3,338,62.0,22.0,13.1,0.0,6.25,1.0,1.65,1.0,2.0,1279.0,1
2022,7,3,344,39.0,20.0,12.57,0.53,4.87,0.0,2.03,3.0,1.0,1723.0,1
2022,7,3,348,80.0,13.0,8.45,0.0,2.05,0.22,2.27,2.0,2.0,1364.0,1
2022,7,3,354,62.0,20.0,14.02,0.0,2.49,0.0,3.49,1.0,0.0,925.0,1
2022,7,3,358,350.0,132.0,61.0,3.07,34.26,0.0,33.67,2.0,3.0,9801.0,1
2022,7,4,2,104.0,20.0,10.49,2.4,3.51,0.0,3.6,0.0,0.0,1158.0,1
2022,7,4,14,90.0,23.0,15.01,0.72,1.98,0.0,5.28,1.0,0.0,1151.0,1
2022,7,4,19,341.0,46.0,24.5,0.54,13.9,0.0,7.06,0.0,0.0,1799.0,1
2022,7,4,23,18388.0,3479.0,1096.18,134.8,822.76,2.0,1423.26,171.0,50.0,259825.0,1
2022,7,4,24,36.0,6.0,3.0,0.0,0.23,0.0,2.77,0.0,1.0,255.0,1
2022,7,4,26,827.0,195.0,102.09,5.42,36.68,0.0,50.81,4.0,0.0,11806.0,1
2022,7,4,27,158.0,38.0,21.6,0.0,9.36,0.0,7.04,0.0,0.0,2029.0,1
2022,7,4,31,358.0,55.0,37.32,1.6,9.73,0.0,6.35,1.0,0.0,3071.0,1
2022,7,4,38,207.0,48.0,32.86,2.42,5.48,0.0,7.23,0.0,0.0,2749.0,1
2022,7,4,40,83.0,22.0,15.87,1.72,2.4,0.0,2.0,1.0,1.0,1822.0,1
2022,7,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1
2022,7,4,47,727.0,143.0,74.25,7.44,24.78,0.73,35.81,3.0,0.0,7896.0,1
2022,7,4,48,233.0,43.0,27.01,0.0,7.18,0.0,8.81,1.0,0.0,3014.0,1
2022,7,4,49,1885.0,490.0,163.84,19.97,172.35,0.0,133.83,19.0,0.0,35126.0,1
2022,7,4,57,114.0,19.0,8.56,0.0,5.75,0.0,4.69,0.0,0.0,570.0,1
2022,7,4,58,44.0,8.0,4.86,0.0,0.17,0.0,2.97,0.0,0.0,440.0,1
2022,7,4,59,237.0,45.0,28.14,2.72,5.35,0.0,8.79,7.0,0.0,3070.0,1
2022,7,4,61,409.0,100.0,57.95,5.14,23.55,0.0,13.36,6.0,0.0,8180.0,1
2022,7,4,62,183.0,34.0,18.09,1.85,7.74,0.0,6.32,0.0,0.0,1311.0,1
2022,7,4,63,177.0,42.0,28.0,2.21,6.29,0.0,5.5,0.0,0.0,3930.0,1
2022,7,4,69,121.0,34.0,13.59,2.89,6.14,0.0,11.39,2.0,0.0,2112.0,1
2022,7,4,70,22.0,2.0,0.97,0.0,0.05,0.0,0.98,0.0,0.0,107.0,1
2022,7,4,71,310.0,89.0,47.24,2.75,14.13,0.0,24.87,2.0,0.0,5208.0,1
2022,7,4,72,31.0,11.0,6.23,0.0,1.06,0.0,3.7,0.0,0.0,877.0,1
2022,7,4,75,203.0,63.0,35.37,0.72,8.82,0.0,18.09,3.0,0.0,3795.0,1
2022,7,4,77,465.0,72.0,42.75,0.82,15.75,0.0,12.68,1.0,3.0,4084.0,1
2022,7,4,78,169.0,39.0,26.93,0.57,8.11,0.0,3.39,1.0,0.0,1705.0,1
2022,7,4,89,601.0,117.0,47.94,4.26,27.17,1.0,36.64,4.0,1.0,7718.0,1
2022,7,4,92,101.0,18.0,12.08,1.26,1.22,0.0,3.43,0.0,0.0,2055.0,1
2022,7,4,93,145.0,22.0,14.18,0.06,4.22,0.0,3.54,0.0,0.0,1185.0,1
2022,7,4,94,114.0,31.0,15.7,1.0,7.59,0.0,6.71,0.0,0.0,2215.0,1
2022,7,4,96,698.0,197.0,101.68,6.2,49.48,0.0,39.64,9.0,7.0,12058.0,1
2022,7,4,99,945.0,230.0,100.91,4.61,72.93,0.0,51.54,14.0,3.0,12895.0,1
2022,7,4,100,891.0,181.0,84.47,7.51,39.78,0.0,49.24,6.0,1.0,14335.0,1
2022,7,4,107,90.0,11.0,5.97,1.97,2.06,0.0,1.0,0.0,0.0,452.0,1
2022,7,4,108,4884.0,719.0,272.8,30.56,123.64,3.0,289.0,42.0,3.0,54903.0,1
2022,7,4,113,215.0,40.0,22.6,1.13,5.93,0.0,10.33,0.0,0.0,2455.0,1
2022,7,4,117,60.0,8.0,5.7,0.0,1.98,0.0,0.32,0.0,1.0,366.0,1
2022,7,4,121,31.0,3.0,2.39,0.0,0.05,0.0,0.56,0.0,1.0,838.0,1
2022,7,4,123,473.0,109.0,46.4,5.06,38.72,0.0,18.81,9.0,2.0,6940.0,1
2022,7,4,124,154.0,37.0,14.06,1.54,15.14,0.0,6.26,1.0,1.0,2980.0,1
2022,7,4,125,93.0,13.0,6.86,0.0,2.89,0.0,3.25,0.0,0.0,852.0,1
2022,7,4,126,31.0,6.0,4.84,0.0,1.0,0.0,0.16,0.0,0.0,235.0,1
2022,7,4,128,32.0,9.0,5.85,0.0,1.16,0.0,1.99,1.0,0.0,416.0,1
2022,7,4,129,83.0,13.0,7.97,0.0,2.1,0.0,2.93,0.0,1.0,600.0,1
2022,7,4,131,862.0,209.0,105.08,8.19,42.21,0.0,53.53,8.0,3.0,12177.0,1
2022,7,4,135,62.0,24.0,12.04,0.0,4.75,0.0,7.21,0.0,1.0,927.0,1
2022,7,4,140,243.0,48.0,19.9,4.7,14.56,0.0,8.84,2.0,1.0,2310.0,1
2022,7,4,144,144.0,31.0,22.37,1.02,2.0,0.0,5.61,0.0,0.0,2716.0,1
2022,7,4,145,83.0,18.0,7.89,2.0,2.74,0.0,5.37,1.0,0.0,1393.0,1
2022,7,4,146,31.0,9.0,2.88,0.16,3.87,0.0,2.09,1.0,0.0,493.0,1
2022,7,4,149,282.0,56.0,28.39,2.0,9.03,0.0,16.58,1.0,0.0,3071.0,1
2022,7,4,150,204.0,40.0,19.02,1.63,10.05,0.0,9.31,3.0,0.0,1796.0,1
2022,7,4,151,206.0,43.0,21.12,3.74,7.61,0.0,10.53,1.0,0.0,2170.0,1
2022,7,4,162,223.0,47.0,21.43,1.56,11.29,0.0,12.72,2.0,0.0,3002.0,1
2022,7,4,164,85.0,25.0,14.11,1.0,6.58,0.0,3.32,1.0,1.0,1316.0,1
2022,7,4,165,60.0,8.0,5.9,0.0,1.17,0.0,0.93,1.0,0.0,417.0,1
2022,7,4,167,176.0,39.0,18.39,0.0,5.52,0.0,15.09,2.0,0.0,2351.0,1
2022,7,4,172,224.0,33.0,10.49,0.0,13.94,0.0,8.57,3.0,1.0,2002.0,1
2022,7,4,174,572.0,119.0,59.05,4.16,22.95,0.0,32.84,7.0,0.0,7965.0,1
2022,7,4,175,93.0,21.0,13.11,2.31,1.89,0.0,3.69,1.0,0.0,1143.0,1
2022,7,4,179,51.0,7.0,2.75,0.0,2.33,0.0,1.92,1.0,1.0,263.0,1
2022,7,4,181,281.0,76.0,49.82,2.71,12.29,0.0,11.18,1.0,0.0,3606.0,1
2022,7,4,188,129.0,20.0,9.8,1.42,4.46,0.0,4.33,0.0,1.0,1297.0,1
2022,7,4,189,174.0,28.0,17.4,1.56,3.63,0.0,5.41,0.0,0.0,2906.0,1
2022,7,4,190,405.0,114.0,71.87,0.85,21.96,0.0,19.31,2.0,0.0,7945.0,1
2022,7,4,191,2318.0,515.0,172.85,10.08,208.49,0.97,122.6,50.0,10.0,41027.0,1
2022,7,4,194,31.0,6.0,5.08,0.0,0.92,0.0,0.0,0.0,3.0,135.0,1
2022,7,4,196,54.0,4.0,2.16,0.0,0.0,0.0,1.84,0.0,0.0,297.0,1
2022,7,4,200,1223.0,229.0,105.34,5.92,67.47,0.0,50.26,13.0,5.0,14241.0,1
2022,7,4,202,2934.0,488.0,221.01,12.42,110.91,0.0,143.65,26.0,1.0,38128.0,1
2022,7,4,209,122.0,26.0,12.12,3.15,4.53,0.0,6.19,0.0,0.0,1243.0,1
2022,7,4,211,2139.0,465.0,134.55,19.91,176.95,1.0,132.59,55.0,26.0,39047.0,1
2022,7,4,213,54.0,7.0,3.0,0.0,1.03,0.0,2.98,0.0,0.0,482.0,1
2022,7,4,214,175.0,51.0,33.26,4.48,3.8,0.0,9.47,4.0,0.0,2981.0,1
2022,7,4,223,432.0,73.0,39.5,3.41,10.62,0.0,19.46,4.0,0.0,4610.0,1
2022,7,4,224,1639.0,438.0,188.29,18.06,137.73,0.94,92.99,20.0,4.0,28585.0,1
2022,7,4,226,83.0,8.0,4.92,0.47,1.08,0.0,1.53,1.0,0.0,363.0,1
2022,7,4,227,88.0,27.0,14.97,0.0,9.84,0.0,2.19,5.0,0.0,1314.0,1
2022,7,4,229,289.0,70.0,44.82,2.6,6.33,0.0,16.25,3.0,0.0,4172.0,1
2022,7,4,235,686.0,158.0,68.98,8.13,43.02,0.0,37.87,15.0,3.0,9117.0,1
2022,7,4,236,238.0,58.0,27.01,3.68,11.12,0.0,16.2,5.0,0.0,4234.0,1
2022,7,4,238,101.0,16.0,7.82,0.38,2.29,0.0,5.51,0.0,0.0,556.0,1
2022,7,4,242,31.0,10.0,5.29,0.0,0.38,0.0,4.33,0.0,0.0,998.0,1
2022,7,4,246,185.0,50.0,22.34,2.81,5.05,0.0,19.79,2.0,1.0,2445.0,1
2022,7,4,247,52.0,9.0,5.94,1.0,0.31,0.0,1.75,0.0,0.0,977.0,1
2022,7,4,248,5115.0,724.0,301.21,29.4,159.99,1.99,231.41,29.0,4.0,56603.0,1
2022,7,4,249,533.0,112.0,53.42,4.11,20.28,0.0,34.19,8.0,1.0,7862.0,1
2022,7,4,252,183.0,37.0,20.92,5.26,2.91,0.0,7.9,0.0,0.0,2599.0,1
2022,7,4,253,31.0,6.0,3.18,0.0,1.08,0.0,1.75,1.0,0.0,289.0,1
2022,7,4,254,63.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.0,1
2022,7,4,256,89.0,12.0,10.45,0.0,0.31,0.0,1.25,0.0,0.0,2863.0,1
2022,7,4,258,145.0,33.0,21.23,1.69,2.87,0.0,7.2,0.0,0.0,2892.0,1
2022,7,4,259,144.0,32.0,12.56,0.82,8.06,0.0,10.56,2.0,0.0,2006.0,1
2022,7,4,261,131.0,28.0,19.2,0.59,3.39,0.0,4.82,2.0,1.0,2376.0,1
2022,7,4,262,856.0,195.0,87.91,5.28,52.82,1.0,47.99,8.0,4.0,15926.0,1
2022,7,4,263,232.0,62.0,31.2,3.49,13.8,0.0,13.5,3.0,0.0,4027.0,1
2022,7,4,271,544.0,144.0,61.53,10.76,36.56,0.0,35.14,7.0,0.0,8717.0,1
2022,7,4,272,728.0,112.0,68.5,2.73,16.36,0.0,24.41,9.0,0.0,8475.0,1
2022,7,4,276,403.0,71.0,40.94,2.48,11.56,0.0,16.02,3.0,0.0,3653.0,1
2022,7,4,277,722.0,129.0,63.59,3.73,32.79,0.0,28.89,5.0,5.0,6516.0,1
2022,7,4,283,166.0,61.0,36.64,0.93,12.01,0.0,11.41,4.0,0.0,3747.0,1
2022,7,4,285,231.0,61.0,34.98,5.59,5.02,0.0,15.41,1.0,0.0,3300.0,1
2022,7,4,288,21.0,7.0,5.95,0.0,0.1,0.0,0.95,0.0,0.0,329.0,1
2022,7,4,295,111.0,28.0,16.48,1.19,5.87,0.0,4.47,2.0,0.0,1240.0,1
2022,7,4,297,155.0,28.0,16.72,0.0,7.13,0.0,4.16,1.0,0.0,1483.0,1
2022,7,4,301,948.0,215.0,101.07,11.17,46.82,0.0,55.94,5.0,3.0,16065.0,1
2022,7,4,304,179.0,48.0,30.01,0.65,4.82,0.0,12.52,2.0,0.0,3072.0,1
2022,7,4,307,30.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,1
2022,7,4,308,31.0,8.0,3.12,0.0,2.27,0.0,2.61,0.0,0.0,651.0,1
2022,7,4,309,90.0,30.0,12.21,2.95,7.14,0.0,7.7,1.0,1.0,2083.0,1
2022,7,4,312,553.0,110.0,50.72,8.22,26.32,0.0,24.74,6.0,0.0,7012.0,1
2022,7,4,314,773.0,111.0,66.36,2.82,15.69,0.0,26.13,9.0,3.0,9621.0,1
2022,7,4,315,437.0,84.0,44.93,2.35,11.1,0.0,25.63,5.0,0.0,5075.0,1
2022,7,4,316,264.0,82.0,37.73,2.35,21.25,0.0,20.67,5.0,1.0,4063.0,1
2022,7,4,323,207.0,34.0,15.86,1.77,10.91,0.0,5.47,1.0,0.0,2221.0,1
2022,7,4,324,2727.0,393.0,195.7,10.45,71.35,0.0,115.51,34.0,3.0,35042.0,1
2022,7,4,326,937.0,141.0,71.77,8.15,23.85,0.0,37.23,13.0,1.0,8034.0,1
2022,7,4,327,39.0,4.0,1.33,0.0,1.23,0.0,1.44,0.0,0.0,90.0,1
2022,7,4,333,177.0,23.0,8.44,1.58,5.09,0.0,7.89,2.0,0.0,2131.0,1
2022,7,4,335,131.0,21.0,12.45,1.0,4.36,0.0,3.19,0.0,0.0,1055.0,1
2022,7,4,336,4306.0,569.0,222.88,17.97,86.96,0.62,240.57,35.0,5.0,46056.0,1
2022,7,4,338,364.0,58.0,32.38,4.77,8.59,0.0,12.25,2.0,0.0,4428.0,1
2022,7,4,340,429.0,83.0,40.07,1.73,17.21,0.0,23.99,6.0,0.0,4876.0,1
2022,7,4,344,210.0,48.0,23.92,4.52,7.82,0.0,11.74,3.0,1.0,2423.0,1
2022,7,4,346,353.0,85.0,47.21,1.04,13.92,0.0,22.83,3.0,0.0,5503.0,1
2022,7,4,348,77.0,21.0,7.82,0.98,9.03,0.0,3.17,0.0,1.0,733.0,1
2022,7,4,349,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,1
2022,7,4,354,90.0,25.0,13.88,0.13,4.81,0.0,6.17,1.0,0.0,1435.0,1
2022,7,4,356,153.0,34.0,18.61,0.75,5.1,0.0,9.54,0.0,0.0,2058.0,1
2022,7,4,358,1023.0,228.0,109.07,7.42,61.71,0.0,49.81,15.0,5.0,13814.0,1
2022,7,4,361,114.0,15.0,7.57,1.85,2.46,0.0,3.12,0.0,0.0,890.0,1
2022,7,4,362,89.0,13.0,10.16,0.0,0.66,0.0,2.18,3.0,0.0,965.0,1
2022,7,4,363,45.0,4.0,2.49,0.0,0.12,0.0,1.39,1.0,0.0,331.0,1
2022,7,4,367,142.0,37.0,15.48,1.41,10.11,0.0,10.0,0.0,0.0,2727.0,1
2022,7,4,374,182.0,42.0,21.56,2.12,8.25,0.0,10.08,1.0,0.0,2732.0,1
2022,7,4,377,31.0,3.0,0.7,0.0,1.6,0.0,0.7,0.0,0.0,184.0,1
2022,7,6,2,9.0,5.0,1.56,0.0,1.77,0.0,1.66,1.0,0.0,210.0,1
2022,7,6,14,40.0,9.0,4.11,0.6,1.72,0.0,2.57,0.0,0.0,814.0,1
2022,7,6,23,752.0,256.0,59.63,7.3,90.98,0.0,98.08,16.0,1.0,15841.0,1
2022,7,6,26,31.0,7.0,1.86,0.0,3.2,0.0,1.94,0.0,0.0,475.0,1
2022,7,6,31,142.0,45.0,15.24,2.65,14.76,0.0,12.35,0.0,0.0,2726.0,1
2022,7,6,41,9.0,5.0,2.08,0.0,1.1,0.0,1.82,0.0,0.0,295.0,1
2022,7,6,43,18.0,6.0,1.08,0.94,2.91,0.0,1.08,0.0,0.0,287.0,1
2022,7,6,46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,7,6,47,84.0,24.0,7.42,1.15,7.78,0.0,7.65,0.0,0.0,1183.0,1
2022,7,6,49,31.0,8.0,2.41,0.0,2.71,0.0,2.88,1.0,0.0,778.0,1
2022,7,6,52,18.0,8.0,4.34,0.0,2.59,0.0,1.07,0.0,0.0,927.0,1
2022,7,6,58,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,7,6,59,120.0,28.0,10.15,1.29,8.25,0.0,8.31,0.0,0.0,2926.0,1
2022,7,6,60,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2022,7,6,61,122.0,46.0,19.37,2.73,14.81,0.0,9.09,3.0,0.0,2893.0,1
2022,7,6,71,12.0,5.0,3.62,0.0,1.38,0.0,0.0,0.0,0.0,406.0,1
2022,7,6,72,22.0,2.0,0.41,0.0,0.53,0.0,1.06,0.0,0.0,107.0,1
2022,7,6,75,260.0,78.0,25.08,4.48,25.49,0.0,22.95,3.0,0.0,4648.0,1
2022,7,6,77,137.0,54.0,20.83,1.51,21.29,0.0,10.37,4.0,0.0,3174.0,1
2022,7,6,78,30.0,5.0,2.06,0.0,2.28,0.0,0.67,0.0,0.0,163.0,1
2022,7,6,83,41.0,13.0,2.54,0.0,1.51,0.0,8.94,2.0,0.0,1043.0,1
2022,7,6,89,286.0,86.0,26.83,3.92,28.52,0.0,26.73,0.0,1.0,6226.0,1
2022,7,6,96,93.0,18.0,6.82,1.0,2.54,0.0,7.65,0.0,1.0,943.0,1
2022,7,6,99,1954.0,392.0,92.84,10.69,141.89,0.0,146.58,17.0,2.0,33142.0,1
2022,7,6,100,401.0,92.0,35.92,1.05,38.5,0.0,16.53,1.0,1.0,8533.0,1
2022,7,6,105,18.0,3.0,0.28,1.35,1.37,0.0,0.0,0.0,0.0,468.0,1
2022,7,6,107,26.0,4.0,1.8,0.0,2.03,0.0,0.17,0.0,0.0,215.0,1
2022,7,6,108,105.0,22.0,13.29,0.15,2.89,0.0,5.67,1.0,0.0,1579.0,1
2022,7,6,117,32.0,6.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,317.0,1
